"","x"
"14292",0.292997634038329
"14293",0.809554085833952
"14294",0.951759933726862
"14295",0.284940115874633
"14296",0.598463420057669
"14297",0.485210943035781
"14298",0.396495942026377
"14299",0.220673961332068
"14300",0.155250708339736
"14301",0.362556390231475
"14302",0.0532687390223145
"14303",0.878503986867145
"14304",0.493195985676721
"14305",0.766374465078115
"14306",0.582157360156998
"14307",0.859976555686444
"14308",0.377404891885817
"14309",0.773289540084079
"14310",0.751548488624394
"14311",0.807290392462164
"14312",0.93792317667976
"14313",0.360006280709058
"14314",0.0656513192225248
"14315",0.0835605072788894
"14316",0.940179266268387
"14317",0.421038427855819
"14318",0.0450710577424616
"14319",0.550017941277474
"14320",0.0376313687302172
"14321",0.72910209139809
"14322",0.254367955960333
"14323",0.836221540812403
"14324",0.258270428748801
"14325",0.14660504180938
"14326",0.255850929766893
"14327",0.834092759992927
"14328",0.343511414481327
"14329",0.241320347413421
"14330",0.384424567688257
"14331",0.435185430571437
"14332",0.972266007680446
"14333",0.492300164652988
"14334",0.374674515565857
"14335",0.929329237202182
"14336",0.0249358136206865
"14337",0.771168469218537
"14338",0.806638468056917
"14339",0.520128878531978
"14340",0.125412781955674
"14341",0.223542021820322
"14342",0.24915006570518
"14343",0.703861158108339
"14344",0.621653612237424
"14345",0.505926321260631
"14346",0.893415923463181
"14347",0.598843157524243
"14348",0.812224836554378
"14349",0.10400803713128
"14350",0.504197036381811
"14351",0.0719914101064205
"14352",0.458921944722533
"14353",0.492149766767398
"14354",0.321950032142922
"14355",0.0261523351073265
"14356",0.742549106711522
"14357",0.651881756959483
"14358",0.21151856216602
"14359",0.0955111249350011
"14360",0.650274746119976
"14361",0.55911311134696
"14362",0.776659353869036
"14363",0.301075700204819
"14364",0.331391722429544
"14365",0.816911900881678
"14366",0.876546732382849
"14367",0.861961982911453
"14368",0.355443207779899
"14369",0.614853231702
"14370",0.576015862636268
"14371",0.141633899649605
"14372",0.192696876591071
"14373",0.540674455463886
"14374",0.663756464840844
"14375",0.547556699486449
"14376",0.284539298154414
"14377",0.881716542178765
"14378",0.121153965592384
"14379",0.240946329664439
"14380",0.547451398102567
"14381",0.270099667832255
"14382",0.0421086365822703
"14383",0.0805729976855218
"14384",0.0227021612226963
"14385",0.186999599914998
"14386",0.257931082509458
"14387",0.256802368210629
"14388",0.681748989736661
"14389",0.1339892889373
"14390",0.452910806750879
"14391",0.906022434355691
"14392",0.798540319083259
"14393",0.849778876407072
"14394",0.103946328395978
"14395",0.18774117785506
"14396",0.971405051415786
"14397",0.174562803469598
"14398",0.971572423353791
"14399",0.403420438757166
"14400",0.204084173543379
"14401",0.580135456984863
"14402",0.0584594316314906
"14403",0.750150060513988
"14404",0.790698717115447
"14405",0.946740495506674
"14406",0.434419732773677
"14407",0.435883187456056
"14408",0.62763079511933
"14409",0.471624749246985
"14410",0.135148803004995
"14411",0.594487975817174
"14412",0.155268674017861
"14413",0.335563223110512
"14414",0.860029094386846
"14415",0.179019201546907
"14416",0.0338710127398372
"14417",0.565629913471639
"14418",0.682962975464761
"14419",0.679866922087967
"14420",0.529802160337567
"14421",0.671926175942644
"14422",0.0384958751965314
"14423",0.286724825855345
"14424",0.23221102450043
"14425",0.767731152009219
"14426",0.872621509479359
"14427",0.0504049097653478
"14428",0.516456206794828
"14429",0.0210956407245249
"14430",0.792473132489249
"14431",0.597734908340499
"14432",0.586330980528146
"14433",0.850173643324524
"14434",0.245663727633655
"14435",0.561277659377083
"14436",0.491380394203588
"14437",0.270467898575589
"14438",0.91900111711584
"14439",0.00857575493864715
"14440",0.0128102416638285
"14441",0.552019518567249
"14442",0.00521684251725674
"14443",0.415578000014648
"14444",0.920649015344679
"14445",0.673951417673379
"14446",0.449915308272466
"14447",0.674793403362855
"14448",0.202823835425079
"14449",0.406863454496488
"14450",0.615045438753441
"14451",0.859922387171537
"14452",0.472314237849787
"14453",0.146409938577563
"14454",0.990924693178385
"14455",0.841252717887983
"14456",0.169824885902926
"14457",0.917241815011948
"14458",0.35445954836905
"14459",0.590430343523622
"14460",0.256346808047965
"14461",0.729158759349957
"14462",0.168261360377073
"14463",0.452412147307768
"14464",0.557453207438812
"14465",0.53519997978583
"14466",0.00760169443674386
"14467",0.769472217885777
"14468",0.0912528811022639
"14469",0.0737388075795025
"14470",0.947700844844803
"14471",0.690297544468194
"14472",0.838017371715978
"14473",0.268034345237538
"14474",0.401780756190419
"14475",0.440994418691844
"14476",0.874307992169634
"14477",0.617613796610385
"14478",0.869697622023523
"14479",0.246934486785904
"14480",0.578635763376951
"14481",0.207146449713036
"14482",0.711782049387693
"14483",0.617625316139311
"14484",0.0351107534952462
"14485",0.22060921206139
"14486",0.703794002067298
"14487",0.978111225180328
"14488",0.167581243440509
"14489",0.750122546683997
"14490",0.415092077571899
"14491",0.452233581338078
"14492",0.562087872764096
"14493",0.0345491645857692
"14494",0.418054283829406
"14495",0.384019379504025
"14496",0.196117833256721
"14497",0.468794612912461
"14498",0.640448243822902
"14499",0.48625271092169
"14500",0.36547929351218
"14501",0.216311520664021
"14502",0.0868041948415339
"14503",0.419108984293416
"14504",0.693879042752087
"14505",0.574590950738639
"14506",0.73653123062104
"14507",0.390402685152367
"14508",0.0714621252845973
"14509",0.315492735011503
"14510",0.119636331917718
"14511",0.871646431507543
"14512",0.378300717566162
"14513",0.506932574091479
"14514",0.360612833173946
"14515",0.233330205548555
"14516",0.21036065206863
"14517",0.922028581611812
"14518",0.399027188541368
"14519",0.377027942566201
"14520",0.560388191603124
"14521",0.043841227190569
"14522",0.635019746376202
"14523",0.604055315954611
"14524",0.0562163009308279
"14525",0.800747077446431
"14526",0.18089527101256
"14527",0.795919793890789
"14528",0.216040357248858
"14529",0.0947481526527554
"14530",0.954706717049703
"14531",0.977633111178875
"14532",0.732191957067698
"14533",0.0527849004138261
"14534",0.502311659278348
"14535",0.489012513076887
"14536",0.251997966784984
"14537",0.12443859456107
"14538",0.0939916812349111
"14539",0.896608458831906
"14540",0.185892743058503
"14541",0.584535949397832
"14542",0.383280293317512
"14543",0.51912565343082
"14544",0.457719370722771
"14545",0.678570160875097
"14546",0.672402729047462
"14547",0.629390423651785
"14548",0.801197058521211
"14549",0.539661725983024
"14550",0.0327085771132261
"14551",0.262836700771004
"14552",0.0228733636904508
"14553",0.819686925504357
"14554",0.708874410018325
"14555",0.206636700080708
"14556",0.197968519758433
"14557",0.869047067128122
"14558",0.370140262879431
"14559",0.586675413418561
"14560",0.548081625951454
"14561",0.88477020454593
"14562",0.655000516213477
"14563",0.566134673077613
"14564",0.568616438191384
"14565",0.275961295934394
"14566",0.817592221079394
"14567",0.188721104292199
"14568",0.3578978900332
"14569",0.0685585371684283
"14570",0.816015680786222
"14571",0.906636324012652
"14572",0.331299896119162
"14573",0.0613700514659286
"14574",0.920995162799954
"14575",0.8054602551274
"14576",0.769697315990925
"14577",0.400644772453234
"14578",0.788896374637261
"14579",0.513803053414449
"14580",0.0732129777316004
"14581",0.997592414030805
"14582",0.471736868144944
"14583",0.280838014325127
"14584",0.076662942301482
"14585",0.118361921049654
"14586",0.972978523233905
"14587",0.988708635559306
"14588",0.295987978344783
"14589",0.13364146114327
"14590",0.460222286637872
"14591",0.300782076315954
"14592",0.109544094186276
"14593",0.50501843704842
"14594",0.857563530094922
"14595",0.51073756092228
"14596",0.0811052680946887
"14597",0.792732068570331
"14598",0.159952587680891
"14599",0.524617127841339
"14600",0.161609565606341
"14601",0.29539447883144
"14602",0.784441796364263
"14603",0.0971415245439857
"14604",0.796967186499387
"14605",0.859292387031019
"14606",0.168245994485915
"14607",0.851751134265214
"14608",0.545909963781014
"14609",0.498466479824856
"14610",0.213529547210783
"14611",0.23002753756009
"14612",0.851259818533435
"14613",0.212159735849127
"14614",0.031924792798236
"14615",0.199447094928473
"14616",0.058968354947865
"14617",0.726080527994782
"14618",0.478094210848212
"14619",0.497117762919515
"14620",0.936274801148102
"14621",0.995064304210246
"14622",0.416858463315293
"14623",0.837363858707249
"14624",0.753204808337614
"14625",0.513100025011227
"14626",0.42704345099628
"14627",0.225262310355902
"14628",0.559915989870206
"14629",0.256050989963114
"14630",0.0488220076076686
"14631",0.383389624767005
"14632",0.0352530363015831
"14633",0.828791562700644
"14634",0.1596607521642
"14635",0.803137670038268
"14636",0.994937567040324
"14637",0.682031056843698
"14638",0.78658352419734
"14639",0.81892866641283
"14640",0.189325327519327
"14641",0.0180339405778795
"14642",0.320417491253465
"14643",0.0205010334029794
"14644",0.273945025634021
"14645",0.141518731834367
"14646",0.687823168002069
"14647",0.413454768015072
"14648",0.640692772576585
"14649",0.406567769590765
"14650",0.320685568265617
"14651",0.00585318962112069
"14652",0.196599250659347
"14653",0.606610100949183
"14654",0.64262287481688
"14655",0.44944148673676
"14656",0.992741193156689
"14657",0.133622095454484
"14658",0.0856166002340615
"14659",0.435700721340254
"14660",0.304468067130074
"14661",0.275556241627783
"14662",0.755879655014724
"14663",0.70056133531034
"14664",0.67821174650453
"14665",0.279316471191123
"14666",0.592405657051131
"14667",0.275591854704544
"14668",0.299813490360975
"14669",0.982682009926066
"14670",0.141501630423591
"14671",0.264940305845812
"14672",0.505106935743243
"14673",0.615761735010892
"14674",0.96980355354026
"14675",0.0463490628171712
"14676",0.447193597909063
"14677",0.820394784910604
"14678",0.970109178451821
"14679",0.461040169466287
"14680",0.367940688505769
"14681",0.604760434944183
"14682",0.339911208953708
"14683",0.802260227268562
"14684",0.294343986781314
"14685",0.977228809846565
"14686",0.9265803899616
"14687",0.554302558768541
"14688",0.063702475046739
"14689",0.452991651138291
"14690",0.992439416237175
"14691",0.631281699286774
"14692",0.14263936271891
"14693",0.169674045173451
"14694",0.327582289697602
"14695",0.0271327605005354
"14696",0.855190200265497
"14697",0.45232515106909
"14698",0.777607256080955
"14699",0.874417866114527
"14700",0.826778874965385
"14701",0.544212259817868
"14702",0.293542289640754
"14703",0.17856314801611
"14704",0.480410849442706
"14705",0.70962311886251
"14706",0.816134582739323
"14707",0.997601210605353
"14708",0.999523714650422
"14709",0.357825371436775
"14710",0.903384378412738
"14711",0.175058210967109
"14712",0.151154779363424
"14713",0.429900114657357
"14714",0.128448036499321
"14715",0.771649622824043
"14716",0.359996505314484
"14717",0.460849547060207
"14718",0.705146183259785
"14719",0.95553780044429
"14720",0.140842243330553
"14721",0.0142346038483083
"14722",0.634925835533068
"14723",0.0153912536334246
"14724",0.0856351917609572
"14725",0.321573302615434
"14726",0.498638674151152
"14727",0.101693065837026
"14728",0.15325002768077
"14729",0.879503393545747
"14730",0.995215561706573
"14731",0.585449867881835
"14732",0.626114832470194
"14733",0.192116405116394
"14734",0.936568267643452
"14735",0.828911543125287
"14736",0.563991261646152
"14737",0.447488231351599
"14738",0.159716710448265
"14739",0.0160341828595847
"14740",0.94356054160744
"14741",0.923553423723206
"14742",0.80400816979818
"14743",0.665395377669483
"14744",0.530064737424254
"14745",0.305665611987934
"14746",0.824455841910094
"14747",0.833929104963318
"14748",0.744270073482767
"14749",0.513793108751997
"14750",0.920393440173939
"14751",0.696140683954582
"14752",0.627465799450874
"14753",0.480904811294749
"14754",0.362206171965227
"14755",0.0536901135928929
"14756",0.751325489254668
"14757",0.926887818612158
"14758",0.0216350932605565
"14759",0.72634962759912
"14760",0.951331224292517
"14761",0.276710125384852
"14762",0.803523247828707
"14763",0.480809518834576
"14764",0.322288692230359
"14765",0.911278029438108
"14766",0.953102476894855
"14767",0.787420137086883
"14768",0.117039984790608
"14769",0.0873778555542231
"14770",0.366389602655545
"14771",0.744208837859333
"14772",0.0936691330280155
"14773",0.443760718684644
"14774",0.252861604560167
"14775",0.31927370862104
"14776",0.673251716885716
"14777",0.805258015170693
"14778",0.218419832875952
"14779",0.329452624777332
"14780",0.501996089238673
"14781",0.474200813099742
"14782",0.950191728305072
"14783",0.509443980641663
"14784",0.814014664152637
"14785",0.787080960348248
"14786",0.863297926960513
"14787",0.0143368525896221
"14788",0.344053047476336
"14789",0.0642414579633623
"14790",0.318052772665396
"14791",0.941399306524545
"14792",0.0549484277144074
"14793",0.846228278707713
"14794",0.355905767763034
"14795",0.62015810306184
"14796",0.769042595289648
"14797",0.46482486394234
"14798",0.93988176016137
"14799",0.578744249884039
"14800",0.675093887140974
"14801",0.569168008631095
"14802",0.410631122998893
"14803",0.133429532404989
"14804",0.956944013945758
"14805",0.536520266439766
"14806",0.615621832432225
"14807",0.228643403155729
"14808",0.344182431930676
"14809",0.689924508100376
"14810",0.987347040791065
"14811",0.247045586118475
"14812",0.907959584612399
"14813",0.402050914475694
"14814",0.582114539342001
"14815",0.0538568492047489
"14816",0.557872828561813
"14817",0.257526803063229
"14818",0.200366812525317
"14819",0.168419518973678
"14820",0.314130296930671
"14821",0.583296633791178
"14822",0.304480565711856
"14823",0.578650015406311
"14824",0.00875949137844145
"14825",0.424372931011021
"14826",0.19938806258142
"14827",0.937017704593018
"14828",0.803881824016571
"14829",0.63925530272536
"14830",0.00747817452065647
"14831",0.391267363214865
"14832",0.146527565550059
"14833",0.394154855282977
"14834",0.542718312935904
"14835",0.429650638019666
"14836",0.509787435876206
"14837",0.646467139944434
"14838",0.984878615941852
"14839",0.847864052280784
"14840",0.415401814039797
"14841",0.449248584918678
"14842",0.463231427129358
"14843",0.978877889923751
"14844",0.499754550168291
"14845",0.730506223859265
"14846",0.0622187776025385
"14847",0.286897286539897
"14848",0.174803058849648
"14849",0.346586534986272
"14850",0.918684530071914
"14851",0.154130246024579
"14852",0.275491057429463
"14853",0.815653003985062
"14854",0.182033897377551
"14855",0.295285302912816
"14856",0.301180386450142
"14857",0.302078756736591
"14858",0.0974444760940969
"14859",0.41092609683983
"14860",0.222422044025734
"14861",0.768314629793167
"14862",0.790243582101539
"14863",0.202729110140353
"14864",0.972002182388678
"14865",0.966947285924107
"14866",0.17931829765439
"14867",0.623115999856964
"14868",0.0479940739460289
"14869",0.558966782409698
"14870",0.0649852734059095
"14871",0.583921367535368
"14872",0.428956939373165
"14873",0.178738721413538
"14874",0.975593724753708
"14875",0.934570602374151
"14876",0.202423216076568
"14877",0.574156421469525
"14878",0.381867746589705
"14879",0.539377664914355
"14880",0.078388215508312
"14881",0.247846524231136
"14882",0.652064431225881
"14883",0.53382990998216
"14884",0.80961911380291
"14885",0.993233547080308
"14886",0.699922697851434
"14887",0.281273456523195
"14888",0.0786117305979133
"14889",0.837234408594668
"14890",0.160888735437766
"14891",0.323409458855167
"14892",0.458483895519748
"14893",0.75170198478736
"14894",0.985654466785491
"14895",0.743357234401628
"14896",0.52338000619784
"14897",0.80015188571997
"14898",0.657784449635074
"14899",0.0246184794232249
"14900",0.724605172872543
"14901",0.788901953725144
"14902",0.132810946088284
"14903",0.727090679109097
"14904",0.693194635445252
"14905",0.675257763126865
"14906",0.17841615062207
"14907",0.15786126232706
"14908",0.079179355641827
"14909",0.564676797948778
"14910",0.291683158138767
"14911",0.53053819690831
"14912",0.886716123204678
"14913",0.710944952908903
"14914",0.00367059162817895
"14915",0.144320259802043
"14916",0.997144439257681
"14917",0.93137513869442
"14918",0.520092620048672
"14919",0.711476497584954
"14920",0.480177751509473
"14921",0.627894817851484
"14922",0.405773488339037
"14923",0.847877481253818
"14924",0.421295103151351
"14925",0.0480024865828454
"14926",0.35358337755315
"14927",0.51370452507399
"14928",0.974590858211741
"14929",0.0608018210623413
"14930",0.482155875302851
"14931",0.606894066324458
"14932",0.485888544237241
"14933",0.637698138598353
"14934",0.711676035774872
"14935",0.558344756718725
"14936",0.621265051187947
"14937",0.302087166113779
"14938",0.265712999971583
"14939",0.770505503751338
"14940",0.466609129915014
"14941",0.0336900046095252
"14942",0.355270595755428
"14943",0.580478384392336
"14944",0.524787528906018
"14945",0.708445614669472
"14946",0.0363227464258671
"14947",0.284320722566918
"14948",0.579551963834092
"14949",0.800612731603906
"14950",0.522956469096243
"14951",0.150009712437168
"14952",0.939557495061308
"14953",0.742490222211927
"14954",0.818165514152497
"14955",0.22338149882853
"14956",0.456097917631269
"14957",0.850405257195234
"14958",0.511622293386608
"14959",0.0210561607964337
"14960",0.547379508148879
"14961",0.69351143296808
"14962",0.16544002154842
"14963",0.320917638251558
"14964",0.488076547859237
"14965",0.517202117480338
"14966",0.16556706931442
"14967",0.648342908127233
"14968",0.664938657777384
"14969",0.941439326619729
"14970",0.00988488807342947
"14971",0.43117854418233
"14972",0.577738027088344
"14973",0.517337771132588
"14974",0.289868062129244
"14975",0.456981790950522
"14976",0.65120701235719
"14977",0.548900697845966
"14978",0.958703230833635
"14979",0.43589594354853
"14980",0.315422586398199
"14981",0.616991414921358
"14982",0.913922076113522
"14983",0.348476581741124
"14984",0.697016459191218
"14985",0.943244448397309
"14986",0.371919588418677
"14987",0.0258153318427503
"14988",0.804910222999752
"14989",0.533697229111567
"14990",0.439421893795952
"14991",0.000362680992111564
"14992",0.235016397899017
"14993",0.489751871442422
"14994",0.507077510701492
"14995",0.493138420395553
"14996",0.0790792957413942
"14997",0.45271362294443
"14998",0.255597373470664
"14999",0.555254505947232
"15000",0.0631007268093526
"15001",0.106045763008296
"15002",0.737943535437807
"15003",0.348459364846349
"15004",0.395085869589821
"15005",0.694308872101828
"15006",0.71240812796168
"15007",0.187758821528405
"15008",0.388717734254897
"15009",0.721212776144966
"15010",0.128876075148582
"15011",0.770727309398353
"15012",0.769137855852023
"15013",0.498654301045462
"15014",0.0720424491446465
"15015",0.866069574607536
"15016",0.748199520166963
"15017",0.774764660047367
"15018",0.446416499791667
"15019",0.0481995507143438
"15020",0.374212279217318
"15021",0.239040902117267
"15022",0.0160993966273963
"15023",0.900173705304042
"15024",0.724153488175943
"15025",0.951982010621578
"15026",0.0994873091112822
"15027",0.915178941795602
"15028",0.403117632726207
"15029",0.388989022234455
"15030",0.361539107980207
"15031",0.623964435653761
"15032",0.386907309526578
"15033",0.965255758492276
"15034",0.958462502341717
"15035",0.226897239219397
"15036",0.821745540015399
"15037",0.32161904941313
"15038",0.882679196307436
"15039",0.0657433290034533
"15040",0.411238069878891
"15041",0.462673305766657
"15042",0.691577528836206
"15043",0.82889366755262
"15044",0.480861036805436
"15045",0.0526736944448203
"15046",0.214143178192899
"15047",0.628055249573663
"15048",0.197673935908824
"15049",0.454215973382816
"15050",0.79326330544427
"15051",0.866869030753151
"15052",0.161718506133184
"15053",0.743501702323556
"15054",0.138755457475781
"15055",0.638352089328691
"15056",0.694298214511946
"15057",0.724780546501279
"15058",0.122264712583274
"15059",0.257743118330836
"15060",0.97431271080859
"15061",0.547249920200557
"15062",0.328213263768703
"15063",0.215567216044292
"15064",0.465467704227194
"15065",0.721356571186334
"15066",0.74756663502194
"15067",0.831492430064827
"15068",0.619014263385907
"15069",0.0902663224842399
"15070",0.00943512911908329
"15071",0.564189669210464
"15072",0.750081790145487
"15073",0.0331710302270949
"15074",0.678252957295626
"15075",0.732549027306959
"15076",0.156596806133166
"15077",0.292440208140761
"15078",0.0715433214791119
"15079",0.189860254060477
"15080",0.971843212144449
"15081",0.699398072902113
"15082",0.522289326181635
"15083",0.244300460908562
"15084",0.99410996469669
"15085",0.513076923554763
"15086",0.22845562803559
"15087",0.54282230627723
"15088",0.628713303478435
"15089",0.0496516483835876
"15090",0.822770539904013
"15091",0.89070219732821
"15092",0.992450608406216
"15093",0.28167756437324
"15094",0.726873072329909
"15095",0.730068578151986
"15096",0.568050589412451
"15097",0.431974001927301
"15098",0.927280812524259
"15099",0.340390291297808
"15100",0.729838156374171
"15101",0.809455672977492
"15102",0.0702109485864639
"15103",0.333182153757662
"15104",0.555473583517596
"15105",0.439157895278186
"15106",0.617660387651995
"15107",0.659442452946678
"15108",0.66556051839143
"15109",0.990225274348632
"15110",0.438370552379638
"15111",0.537113856524229
"15112",0.335603035520762
"15113",0.69103883439675
"15114",0.955709585454315
"15115",0.603923615533859
"15116",0.340896143810824
"15117",0.622013582149521
"15118",0.11956319375895
"15119",0.999175076140091
"15120",0.582352607278153
"15121",0.398039010353386
"15122",0.333062814315781
"15123",0.887422064784914
"15124",0.812572989612818
"15125",0.167363388231024
"15126",0.793356808368117
"15127",0.306831198511645
"15128",0.99125184933655
"15129",0.967901823110878
"15130",0.396267940523103
"15131",0.604811847442761
"15132",0.405454986961558
"15133",0.11309735593386
"15134",0.698437931016088
"15135",0.260097782127559
"15136",0.000582688022404909
"15137",0.527387679088861
"15138",0.166379893664271
"15139",0.688941268250346
"15140",0.738250963855535
"15141",0.134718746412545
"15142",0.341092973947525
"15143",0.587340465281159
"15144",0.533758828882128
"15145",0.569275408517569
"15146",0.655162949580699
"15147",0.809265698539093
"15148",0.0128321498632431
"15149",0.280008964473382
"15150",0.833191805053502
"15151",0.539798346813768
"15152",0.206979820039123
"15153",0.802412637276575
"15154",0.0204690434038639
"15155",0.836569274310023
"15156",0.247892088955268
"15157",0.957588916411623
"15158",0.245546109043062
"15159",0.534643208840862
"15160",0.668357852846384
"15161",0.0172936064191163
"15162",0.930932189337909
"15163",0.335632021538913
"15164",0.343377324286848
"15165",0.618367157643661
"15166",0.225963023491204
"15167",0.982625190867111
"15168",0.314087668899447
"15169",0.651178505737334
"15170",0.817234216025099
"15171",0.0743666745256633
"15172",0.0936812225263566
"15173",0.272271829191595
"15174",0.188686037436128
"15175",0.763187073403969
"15176",0.853174679446965
"15177",0.155195644125342
"15178",0.930612078867853
"15179",0.926863856613636
"15180",0.613076166715473
"15181",0.24228853569366
"15182",0.118604370160028
"15183",0.716145384358242
"15184",0.767196533968672
"15185",0.506952692288905
"15186",0.840504027204588
"15187",0.29949133307673
"15188",0.548552504274994
"15189",0.702558641787618
"15190",0.532784614246339
"15191",0.478010632097721
"15192",0.329048066167161
"15193",0.182873436948285
"15194",0.401278832927346
"15195",0.444025009637699
"15196",0.732107744552195
"15197",0.251786190550774
"15198",0.678108482854441
"15199",0.295343667734414
"15200",0.204154813429341
"15201",0.872780398931354
"15202",0.230524338316172
"15203",0.254514961969107
"15204",0.697689417051151
"15205",0.998858953593299
"15206",0.383073238655925
"15207",0.893424048321322
"15208",0.850470238365233
"15209",0.710429853061214
"15210",0.199742773082107
"15211",0.704371009021997
"15212",0.915645645465702
"15213",0.235278885345906
"15214",0.79155309102498
"15215",0.0201043991837651
"15216",0.180195140419528
"15217",0.447166648693383
"15218",0.402571718906984
"15219",0.0298426393419504
"15220",0.414764802902937
"15221",0.314743705792353
"15222",0.851739788195118
"15223",0.270037906710058
"15224",0.545126224169508
"15225",0.392760725691915
"15226",0.708096171030775
"15227",0.454494878882542
"15228",0.947863490320742
"15229",0.41136592044495
"15230",0.89930013823323
"15231",0.126093469560146
"15232",0.426456649554893
"15233",0.369725826429203
"15234",0.399076387751848
"15235",0.0765485451556742
"15236",0.952412995044142
"15237",0.457833404652774
"15238",0.255463829264045
"15239",0.111752967815846
"15240",0.817377931438386
"15241",0.702620355645195
"15242",0.292578333057463
"15243",0.849309428129345
"15244",0.398180298274383
"15245",0.91590974596329
"15246",0.347689401824027
"15247",0.390014427015558
"15248",0.000579613726586103
"15249",0.982558553107083
"15250",0.919199791736901
"15251",0.359308583661914
"15252",0.24877494899556
"15253",0.474154486320913
"15254",0.794813560089096
"15255",0.504896462429315
"15256",0.810532222967595
"15257",0.998594096396118
"15258",0.00760426558554173
"15259",0.904101205058396
"15260",0.578273468185216
"15261",0.201911562588066
"15262",0.147539492230862
"15263",0.356270388700068
"15264",0.964655792340636
"15265",0.668479325016961
"15266",0.444232051726431
"15267",0.211106186034158
"15268",0.541302183642983
"15269",0.824797969777137
"15270",0.71241690334864
"15271",0.502295662881806
"15272",0.750322568695992
"15273",0.539577449439093
"15274",0.267015668097883
"15275",0.236510086804628
"15276",0.775753703666851
"15277",0.466847942443565
"15278",0.897543303668499
"15279",0.82442464819178
"15280",0.849767621839419
"15281",0.303746192948893
"15282",0.456526814028621
"15283",0.480517361080274
"15284",0.843365758657455
"15285",0.159562540240586
"15286",0.620995372068137
"15287",0.721078764880076
"15288",0.604909091256559
"15289",0.258518098155037
"15290",0.0694929116871208
"15291",0.0832613056991249
"15292",0.35568990977481
"15293",0.494128397665918
"15294",0.901078515220433
"15295",0.259353367844597
"15296",0.785413917154074
"15297",0.413075126241893
"15298",0.641808887477964
"15299",0.850261202314869
"15300",0.711538470583037
"15301",0.0899958859663457
"15302",0.577830870170146
"15303",0.422446701442823
"15304",0.257396140834317
"15305",0.654565479839221
"15306",0.65560913248919
"15307",0.803522101137787
"15308",0.981414415407926
"15309",0.0886863516643643
"15310",0.618087493348867
"15311",0.960534536046907
"15312",0.224556880770251
"15313",0.212435756810009
"15314",0.263002541149035
"15315",0.230015308130533
"15316",0.723141919123009
"15317",0.191850330447778
"15318",0.283606888260692
"15319",0.245166659587994
"15320",0.597046641400084
"15321",0.647532429313287
"15322",0.951443873578683
"15323",0.000142558943480253
"15324",0.64224768592976
"15325",0.104395873146132
"15326",0.157525679795071
"15327",0.119790579658002
"15328",0.912365024909377
"15329",0.92216881737113
"15330",0.721018901793286
"15331",0.666135473875329
"15332",0.658111329656094
"15333",0.362282309914008
"15334",0.889714498771355
"15335",0.514775848248973
"15336",0.998587452806532
"15337",0.366809512022883
"15338",0.0702571079600602
"15339",0.966861892491579
"15340",0.202251393115148
"15341",0.618341262685135
"15342",0.99531860370189
"15343",0.262227964121848
"15344",0.721548612229526
"15345",0.303728817030787
"15346",0.205056216800585
"15347",0.924597881967202
"15348",0.635593966115266
"15349",0.679236400173977
"15350",0.57372439512983
"15351",0.731781068025157
"15352",0.854763680370525
"15353",0.0332055271137506
"15354",0.56574901053682
"15355",0.961269315797836
"15356",0.182465864345431
"15357",0.591814564540982
"15358",0.853368695592508
"15359",0.620382082415745
"15360",0.107489011017606
"15361",0.99446032452397
"15362",0.156340342480689
"15363",0.176483249757439
"15364",0.279647067189217
"15365",0.205279218731448
"15366",0.00678398995660245
"15367",0.287999751279131
"15368",0.63110570772551
"15369",0.122580495197326
"15370",0.763743869494647
"15371",0.211784553248435
"15372",0.131020156666636
"15373",0.574496031738818
"15374",0.447246728697792
"15375",0.196174332872033
"15376",0.644001567037776
"15377",0.477093426743522
"15378",0.993746147723868
"15379",0.368801626143977
"15380",0.666651809588075
"15381",0.607025604462251
"15382",0.782734426204115
"15383",0.903666458558291
"15384",0.123421618482098
"15385",0.169528053607792
"15386",0.624011527746916
"15387",0.696548808831722
"15388",0.429361280286685
"15389",0.0796187107916921
"15390",0.0860391242895275
"15391",0.665440149372444
"15392",0.957164606079459
"15393",0.185160348890349
"15394",0.2928165148478
"15395",0.408424423541874
"15396",0.421493150992319
"15397",0.546644311398268
"15398",0.432079427875578
"15399",0.643685797229409
"15400",0.285992470104247
"15401",0.524197463179007
"15402",0.390543528134003
"15403",0.900317748542875
"15404",0.875368885695934
"15405",0.425982287153602
"15406",0.0489639798179269
"15407",0.222360173240304
"15408",0.161818953230977
"15409",0.428655109833926
"15410",0.14167258143425
"15411",0.955141374841332
"15412",0.96387371327728
"15413",0.273124367231503
"15414",0.151583643397316
"15415",0.956918814685196
"15416",0.110912926960737
"15417",0.29906777641736
"15418",0.363250384340063
"15419",0.631006692303345
"15420",0.238133499864489
"15421",0.484106006333604
"15422",0.498532582540065
"15423",0.448610725114122
"15424",0.261251334566623
"15425",0.302011214895174
"15426",0.0649515991099179
"15427",0.587859066203237
"15428",0.887725598178804
"15429",0.730904853204265
"15430",0.113105219556019
"15431",0.163276782957837
"15432",0.768853416433558
"15433",0.121792327379808
"15434",0.999076370848343
"15435",0.532694955123588
"15436",0.593337315600365
"15437",0.678678337251768
"15438",0.0399430405814201
"15439",0.452653157757595
"15440",0.0532335087191314
"15441",0.258622336899862
"15442",0.402415895834565
"15443",0.737616603961214
"15444",0.103715473087505
"15445",0.859152464894578
"15446",0.307593629695475
"15447",0.970301232300699
